@relation 'context2_b01-weka.filters.unsupervised.attribute.Reorder-R1,3,4,5,6,7,8,9,10,2'

@attribute Age numeric
@attribute Sensor1 numeric
@attribute Sensor2 numeric
@attribute Sensor3 numeric
@attribute Sensor5 numeric
@attribute Sensor6 numeric
@attribute Sensor7 numeric
@attribute Sensor8 numeric
@attribute Sensor9 numeric
@attribute Sleep {nsleep,sleep}

@data
38,0.32845,14.092,30.828,29.996,0.15871,-0.58075,0.70322,-0.78262,sleep
38,0.32845,14.526,30.763,29.924,4.3719,-0.64207,8.9944,-0.2155,sleep
38,0.33732,15.733,30.664,29.833,27.227,-0.12264,48.034,-0.17013,sleep
38,0.32845,16.408,30.533,29.743,0,0.23086,0.97543,0.38942,sleep
38,0.32845,16.746,30.418,29.653,0.23086,0.23446,1.2212,0.39698,sleep
38,0.32845,16.891,30.304,29.562,0.45089,0.23807,1.9206,0.38186,sleep
38,0.32845,16.988,30.222,29.472,0.22364,0.24168,0.77883,0.32514,sleep
38,0.32845,17.229,30.124,29.418,0.17314,0.24168,0.89982,0.31758,sleep
38,0.32845,17.567,30.043,29.364,2.3158,0.20921,4.4726,0.28734,sleep
38,0.32845,17.181,30.01,29.328,13.235,0.057714,22.688,-0.48394,sleep
38,0.32845,15.588,30.043,29.292,0.19479,0,0.36673,-0.54065,sleep
38,0.32845,14.237,30.075,29.274,0.12264,0,0.33649,-0.54065,sleep
38,0.32845,12.789,30.14,29.274,0.14789,0,0.32514,-0.54065,sleep
38,0.32845,11.438,30.206,29.292,0.27414,0,0.60114,-0.53687,sleep
38,0.32845,10.231,30.255,29.328,5.1041,-0.0505,6.9604,-0.5898,sleep
38,0.32845,9.7003,30.304,29.346,8.2784,0.13707,13.252,-0.54821,sleep
38,0.32845,8.9281,30.32,29.346,0.28857,0.58075,0.35917,-0.17391,sleep
38,0.33732,7.2873,30.353,29.346,0.28496,0.58436,0.30624,-0.17391,sleep
38,0.33732,5.5016,30.402,29.364,0.13707,0.58436,0.31002,-0.17013,sleep
38,0.3462,4.1021,30.467,29.382,1.2048,0.54107,1.4291,-0.34405,sleep
38,0.3462,2.7026,30.533,29.418,0.14068,0.53025,0.29112,-0.40832,sleep
38,0.3462,1.4478,30.598,29.472,0.20921,0.53025,0.55955,-0.40832,sleep
38,0.35508,0.53086,30.68,29.544,0.54107,0.53025,0.57467,-0.40832,sleep
38,0.35508,0.04826,30.746,29.616,0.14068,0.53025,0.40076,-0.40832,sleep
38,0.35508,-0.28956,30.795,29.671,0.19839,0.53025,0.53687,-0.40832,sleep
38,0.35508,-0.43434,30.861,29.743,0.27414,0.53025,0.57845,-0.40832,sleep
38,0.35508,-0.19304,30.911,29.797,7.3009,0.48336,8.8772,-0.39698,sleep
38,0.35508,0.28956,30.927,29.888,0.14429,0.56632,0.55955,-0.27599,sleep
38,0.36396,0.43434,30.96,29.942,0.072143,0.56632,0.79018,-0.27599,sleep
38,0.36396,0.4826,30.993,29.996,0.15871,0.56632,0.57845,-0.27599,sleep
38,0.36396,0.38608,31.026,30.033,0.064929,0.56632,0.71078,-0.27599,sleep
38,0.36396,0.28956,31.076,30.087,0.093786,0.56632,0.7259,-0.27599,sleep
38,0.36396,0.09652,31.125,30.142,0.072143,0.56632,0.77127,-0.27599,sleep
38,0.37283,-0.09652,31.175,30.196,0.18036,0.56632,0.6087,-0.27221,sleep
38,0.37283,-0.33782,31.225,30.233,0.064929,0.56632,0.53687,-0.27221,sleep
38,0.38171,-0.53086,31.274,30.269,0.18757,0.56632,0.48772,-0.27221,sleep
38,0.39059,-0.77216,31.308,30.305,0.13707,0.56632,0.68053,-0.27221,sleep
38,0.39059,-0.9652,31.357,30.342,0.054107,0.56632,0.71456,-0.27221,sleep
38,0.39059,-1.1582,31.407,30.396,0.064929,0.56632,0.83555,-0.26465,sleep
38,0.39059,-1.2065,31.457,30.451,0,0.56632,0.86957,-0.26087,sleep
38,0.39059,-1.1582,31.507,30.506,6.4965,0.51582,9.6938,-0.31758,sleep
38,0.39946,3.1369,31.457,30.524,13.152,-0.028857,17.977,-0.77127,sleep
38,0.39946,6.4186,31.357,30.543,0.14068,-0.018036,0.42344,-0.75993,sleep
38,0.39946,7.1425,31.308,30.543,2.4889,-0.086571,4.3138,-0.63139,sleep
38,0.39059,6.9494,31.291,30.506,0.072143,-0.11904,0.85067,-0.52552,sleep
38,0.39059,6.7564,31.291,30.488,1.1579,-0.101,1.2476,-0.55577,sleep
38,0.38171,6.5151,31.291,30.433,6.0456,-0.12986,10.359,-0.57467,sleep
38,0.38171,6.4186,31.291,30.396,0.068536,-0.021643,0.55577,-0.75237,sleep
38,0.38171,6.2255,31.308,30.378,0.303,-0.021643,1.07,-0.75615,sleep
38,0.38171,5.8877,31.324,30.342,0.11182,-0.021643,0.8242,-0.75615,sleep
38,0.38171,5.5982,31.341,30.342,0.15871,-0.018036,0.70322,-0.75615,sleep
38,0.37283,5.4534,31.357,30.324,12.535,-0.13707,17.788,-0.55955,sleep
38,0.38171,6.8047,31.341,30.324,0.46171,-0.32104,1.1153,0.41966,sleep
38,0.38171,7.5768,31.274,30.324,0.20561,-0.32464,0.52552,0.41966,sleep
38,0.38171,8.1559,31.192,30.324,0.22004,-0.32464,0.26843,0.41966,sleep
38,0.38171,8.4938,31.142,30.36,0.27775,-0.32825,1.603,0.40076,sleep
38,0.38171,8.7833,31.092,30.396,0.19118,-0.32825,0.77127,0.40076,sleep
38,0.38171,9.0246,31.043,30.415,0.505,-0.32464,0.7864,0.38942,sleep
38,0.38171,8.8316,31.026,30.469,0.202,-0.31382,0.43857,0.37051,sleep
38,0.38171,8.9764,31.026,30.506,0.51943,-0.31382,0.49906,0.35539,sleep
38,0.38171,8.8798,31.026,30.524,0.37154,-0.31382,0.74481,0.33649,sleep
38,0.38171,8.4938,31.026,30.561,0.36793,-0.31382,0.54065,0.33649,sleep
38,0.38171,8.1559,31.043,30.616,0.33907,-0.31382,0.68432,0.33649,sleep
38,0.37283,7.9146,31.059,30.634,0.44007,-0.31382,1.0132,0.33649,sleep
38,0.37283,7.7216,31.076,30.689,0.18036,-0.31382,0.94519,0.33649,sleep
38,0.37283,7.5768,31.109,30.725,0.21643,-0.31382,0.4915,0.33649,sleep
38,0.39946,8.0594,31.109,30.78,13.787,-0.101,15.853,-0.34783,sleep
38,0.39059,9.2177,31.125,30.78,0.043286,-0.018036,1.0057,-0.46125,sleep
38,0.37283,10.521,31.092,30.707,23.782,0.14789,38.367,0.060492,sleep
38,0.38171,9.0729,31.092,30.652,0.064929,0.51582,1.0964,0.090738,sleep
38,0.39059,7.239,31.158,30.616,0.16232,0.51943,1.1304,0.094519,sleep
38,0.39059,5.7429,31.225,30.616,3.0913,0.41482,4.8431,-0.21172,sleep
38,0.39059,4.1986,31.291,30.616,0.19479,0.45811,0.52552,-0.25709,sleep
38,0.39059,3.0404,31.374,30.634,0.043286,0.45811,0.35539,-0.25709,sleep
38,0.39059,2.2682,31.44,30.689,0.068536,0.45811,0.51796,-0.25709,sleep
38,0.39059,1.7374,31.49,30.725,0.11543,0.46171,0.69944,-0.25709,sleep
38,0.39059,1.3513,31.54,30.762,0.18036,0.46171,0.48772,-0.25709,sleep
38,0.38171,1.11,31.573,30.799,0.0505,0.46171,0.78262,-0.25709,sleep
38,0.39059,0.91694,31.623,30.835,0.10821,0.46171,0.071834,-0.25709,sleep
38,0.37283,0.67564,31.64,30.872,3.214,0.51943,5.1418,-0.42722,sleep
38,0.39059,0.57912,31.673,30.909,0.20921,0.55911,1.2741,-0.45369,sleep
38,0.39059,0.57912,31.69,30.946,0.21643,0.55911,1.1834,-0.45369,sleep
38,0.39059,0.7239,31.723,30.964,7.5065,0.44729,10.809,-0.62004,sleep
38,0.39059,0.57912,31.79,30.982,0.26693,0.49779,1.3649,-0.62382,sleep
38,0.39059,1.2065,31.824,31.001,11.07,0.17314,20.367,-0.75615,sleep
38,0.39059,5.2603,31.774,31.019,0.68175,-0.036071,0.62382,-0.80908,sleep
38,0.39059,7.5286,31.69,31.019,0.34989,-0.036071,0.67675,-0.80908,sleep
38,0.39059,8.1559,31.64,31.019,0.82604,-0.036071,0.71456,-0.80908,sleep
38,0.38171,8.2525,31.607,31.001,0.76471,-0.036071,0.85445,-0.80908,sleep
38,0.38171,8.1077,31.607,30.982,0.42204,-0.036071,0.82798,-0.80908,sleep
38,0.38171,7.7699,31.607,30.964,0.62404,-0.054107,0.83933,-0.83176,sleep
38,0.38171,7.3355,31.607,30.964,0.14429,-0.057714,0.51796,-0.83555,sleep
38,0.38171,6.9977,31.607,30.946,0.20921,-0.057714,0.5104,-0.83555,sleep
38,0.40834,8.1077,31.607,30.946,19.904,-0.39679,22.064,0.3138,sleep
38,0.39059,8.3972,31.573,30.927,0.1515,-0.34989,0.43479,0.30246,sleep
38,0.39946,7.7216,31.557,30.946,0.56271,-0.31382,0.61248,0.32893,sleep
38,0.39946,6.9012,31.573,30.964,0.44007,-0.26332,0.31002,0.36673,sleep
38,0.39059,6.0808,31.573,30.982,0.18036,-0.26332,0.34027,0.36673,sleep
38,0.38171,5.5982,31.59,31.019,0.38957,-0.26693,0.8053,0.36295,sleep
38,0.38171,5.1638,31.607,31.056,0.39679,-0.26693,0.26087,0.36295,sleep
38,0.37283,4.9708,31.623,31.093,0.404,-0.27054,0.62004,0.36295,sleep
38,0.37283,4.9708,31.64,31.111,0.28496,-0.28136,0.68432,0.38186,sleep
38,0.37283,4.9708,31.64,31.148,0.25971,-0.29579,0.6276,0.40454,sleep
38,0.36396,4.9708,31.657,31.185,0.18036,-0.29579,0.8847,0.40832,sleep
38,0.36396,4.9708,31.673,31.222,0.26693,-0.29939,1.6106,0.41588,sleep
38,0.36396,4.9225,31.673,31.259,0.2525,-0.29579,0.707,0.44991,sleep
38,0.36396,4.8743,31.69,31.296,0.18757,-0.29579,0.59358,0.44991,sleep
38,0.36396,4.9708,31.69,31.314,0.26693,-0.29939,1.5047,0.45369,sleep
38,0.36396,5.0673,31.69,31.37,0.27414,-0.29939,1.414,0.45369,sleep
38,0.36396,5.1638,31.707,31.388,0.14789,-0.29939,1.3838,0.45369,sleep
38,0.36396,5.3086,31.707,31.407,0.043286,-0.29939,1.3875,0.45369,sleep
38,0.36396,5.4534,31.723,31.444,0.28496,-0.29939,1.8942,0.45369,sleep
38,0.36396,5.5499,31.723,31.462,0.42564,-0.29939,1.6522,0.45369,sleep
38,0.36396,5.6464,31.723,31.499,0.31743,-0.29939,0.67675,0.45369,sleep
38,0.36396,5.6947,31.723,31.518,0.32464,-0.29939,1.1078,0.45369,sleep
38,0.36396,5.7912,31.74,31.555,0.068536,-0.29939,1.2514,0.45369,sleep
38,0.36396,5.8395,31.74,31.573,0.12625,-0.29939,1.4291,0.45369,sleep
38,0.36396,5.936,31.757,31.592,0.22364,-0.29939,1.3384,0.44613,sleep
38,0.36396,5.8395,31.774,31.629,0.32104,-0.29579,1.4669,0.39698,sleep
38,0.36396,5.7912,31.774,31.647,0.16593,-0.29579,1.5652,0.39698,sleep
38,0.36396,5.6947,31.79,31.685,0.19839,-0.29579,1.4064,0.40076,sleep
38,0.36396,5.6464,31.79,31.685,0.38596,-0.29939,0.50662,0.40454,sleep
38,0.36396,5.5982,31.807,31.703,0.093786,-0.29939,0.82798,0.40454,sleep
38,0.36396,5.5016,31.824,31.722,0.046893,-0.29939,0.96409,0.40454,sleep
38,0.36396,5.4051,31.824,31.74,0.36793,-0.30661,1.0964,0.40454,sleep
38,0.36396,5.3086,31.84,31.759,0.28496,-0.30661,0.5898,0.40076,sleep
38,0.36396,5.2603,31.857,31.778,0.25611,-0.30661,0.8053,0.40076,sleep
38,0.36396,5.2121,31.874,31.796,0.19118,-0.30661,1.0473,0.40076,sleep
38,0.36396,5.2121,31.891,31.815,0.31021,-0.30661,0.71078,0.40076,sleep
38,0.36396,5.2121,31.907,31.852,0.27414,-0.30661,0.43101,0.40454,sleep
38,0.39059,5.1156,31.907,31.871,0.71421,-0.31743,1.5577,0.31002,sleep
38,0.39059,4.6812,31.907,31.871,0.086571,-0.31382,0.42722,0.20794,sleep
38,0.38171,4.4399,31.941,31.852,0.11904,-0.31743,0.27978,0.20794,sleep
38,0.42609,4.3917,31.958,31.852,0.37154,-0.29579,1.0321,0.40454,sleep
38,0.43497,4.5364,31.991,31.871,11.824,-0.28857,21.989,0.25331,sleep
38,0.42609,5.6947,31.991,31.889,1.0749,-0.13346,1.7089,-0.6276,sleep
38,0.41722,6.7564,31.991,31.852,0.11904,-0.14068,0.43479,-0.61626,sleep
38,0.40834,6.9494,31.991,31.796,0.068536,-0.14068,0.3138,-0.61626,sleep
38,0.40834,6.8047,31.991,31.759,3.2789,-0.14429,4.7448,-0.63517,sleep
38,0.40834,5.6947,32.025,31.722,1.1002,-0.07575,1.603,-0.49906,sleep
38,0.40834,4.5847,32.058,31.685,0,-0.072143,0.53687,-0.49528,sleep
38,0.39946,4.0538,32.075,31.685,0.18036,-0.072143,0.65785,-0.49528,sleep
38,0.39946,3.6678,32.092,31.685,0.18036,-0.068536,0.70322,-0.49906,sleep
38,0.40834,3.4265,32.125,31.685,0.043286,-0.064929,1.0548,-0.51796,sleep
38,0.41722,3.2334,32.142,31.685,0.29218,-0.064929,0.75993,-0.52552,sleep
38,0.41722,3.0404,32.159,31.685,0.043286,-0.061321,0.38942,-0.52174,sleep
38,0.41722,2.9439,32.192,31.703,0.10821,-0.061321,0.6087,-0.51796,sleep
38,0.41722,2.7991,32.226,31.703,0.16593,-0.061321,0.57467,-0.51796,sleep
38,0.41722,2.6543,32.26,31.722,0.1515,-0.061321,0.85823,-0.51796,sleep
38,0.41722,2.5095,32.293,31.722,0,-0.061321,0.38564,-0.51796,sleep
38,0.40834,3.7643,32.31,31.74,16.149,-0.057714,26.439,-0.32514,sleep
38,0.41722,8.4938,32.192,31.722,0.45089,0.20561,0.78262,-0.40454,sleep
38,0.41722,11.486,32.075,31.666,0.31021,0.202,0.57845,-0.4121,sleep
38,0.40834,13.127,31.974,31.573,0.23086,0.202,0.18148,-0.41588,sleep
38,0.40834,13.802,31.891,31.481,4.141,0.1515,8.8167,-0.48772,sleep
38,0.40834,13.802,31.824,31.388,0.093786,0.15871,1.2174,-0.51418,sleep
38,0.40834,13.899,31.757,31.277,0.16954,0.15871,0.88848,-0.51796,sleep
38,0.40834,13.995,31.69,31.185,0.32104,0.15511,1.3422,-0.52174,sleep
38,0.40834,14.044,31.64,31.093,0.11182,0.15511,1.0586,-0.52552,sleep
38,0.39946,14.044,31.59,31.001,0.47254,0.15511,1.2779,-0.52552,sleep
38,0.37283,13.754,31.54,30.909,18.534,0.31743,29.203,-0.37051,sleep
38,0.37283,11.438,31.49,30.817,0.021643,0.56632,0.39698,-0.24575,sleep
38,0.38171,8.7351,31.507,30.799,0.16593,0.56632,0.32893,-0.24575,sleep
38,0.40834,6.4668,31.54,30.799,1.5547,0.55189,1.5463,-0.43479,sleep
38,0.41722,4.9225,31.573,30.817,0.13707,0.55189,0.86579,-0.43857,sleep
38,0.42609,3.8125,31.64,30.854,8.3758,0.40761,15.168,-0.52552,sleep
38,0.43497,6.129,31.64,30.909,0.16954,0.039679,2.4083,-0.63139,sleep
38,0.42609,8.3972,31.607,30.964,0.32464,0.032464,3.1418,-0.63139,sleep
38,0.41722,9.3142,31.573,30.946,0.59518,0.028857,4.1399,-0.63517,sleep
38,0.41722,9.6037,31.573,30.909,0.23807,0.028857,3.7429,-0.63517,sleep
38,0.41722,9.5072,31.573,30.872,3.434,0.014429,7.7959,-0.65407,sleep
38,0.40834,9.0729,31.573,30.835,0.32464,-0.043286,0.33649,-0.61626,sleep
38,0.40834,8.542,31.59,30.817,0.24168,-0.043286,0.39698,-0.61626,sleep
38,0.40834,8.1077,31.607,30.799,0.303,-0.043286,0.3932,-0.61626,sleep
38,0.41722,7.7216,31.607,30.78,0.404,-0.043286,0.31002,-0.61248,sleep
38,0.41722,7.3355,31.623,30.762,0.62764,-0.043286,0.5293,-0.61248,sleep
38,0.42609,7.046,31.64,30.744,0.74668,-0.043286,0.32136,-0.61248,sleep
38,0.43497,6.8529,31.673,30.725,3.4376,-0.064929,8.5936,-0.59736,sleep
38,0.31957,20.993,30.96,29.96,356.29,0.90539,160.14,-0.25709,nsleep
38,0.31957,24.613,30.828,29.942,387.74,0.88736,234.29,-0.34405,nsleep
38,0.31069,27.605,30.697,29.924,340.56,0.90179,168.41,-0.32136,nsleep
38,0.31069,27.943,30.565,29.87,371.82,0.909,162.45,-0.3138,nsleep
38,0.30182,29.921,30.451,29.779,377.86,0.86932,173.32,-0.32893,nsleep
38,0.30182,30.983,30.336,29.707,414.9,0.90179,194.66,-0.33271,nsleep
38,0.31069,30.259,30.255,29.634,80.591,0.86211,114.31,-0.30624,nsleep
38,0.30182,26.784,30.304,29.544,12.593,0.85489,20.862,-0.24953,nsleep
38,0.30182,26.784,30.255,29.418,97.93,0.81521,79.865,-0.26843,nsleep
38,0.29294,24.854,30.271,29.364,46.608,0.86932,26.265,-0.20038,nsleep
38,0.29294,23.744,30.287,29.31,75.772,0.88736,26.038,-0.21172,nsleep
38,0.29294,22.103,30.32,29.256,26.862,0.909,18.159,-0.20794,nsleep
38,0.29294,20.51,30.369,29.238,92.105,0.71421,53.615,-0.38564,nsleep
38,0.29294,18.966,30.418,29.184,48.411,0.89818,31.395,-0.14367,nsleep
38,0.29294,17.277,30.467,29.184,109.22,0.909,55.331,-0.15123,nsleep
38,0.29294,15.926,30.516,29.184,74.127,0.909,36.813,-0.16257,nsleep
38,0.29294,14.912,30.549,29.202,123.52,0.91261,70.209,-0.19282,nsleep
38,0.29294,14.188,30.582,29.202,149.08,0.90539,60.893,-0.1966,nsleep
38,0.29294,13.658,30.631,29.202,109.75,0.91982,71.222,-0.17013,nsleep
38,0.29294,13.078,30.648,29.202,55.777,0.85129,37.902,-0.26843,nsleep
38,0.28406,12.692,30.664,29.184,16.272,0.80439,19.989,-0.27599,nsleep
38,0.27519,12.837,30.664,29.166,61.56,0.79357,26.053,-0.24197,nsleep
38,0.27519,12.837,30.664,29.149,102.29,0.77554,63.297,-0.28734,nsleep
38,0.26631,14.14,30.631,29.131,408.14,0.909,168.61,-0.3138,nsleep
38,0.26631,16.215,30.549,29.149,337.52,0.91621,136.86,-0.28734,nsleep
38,0.25743,19.835,30.418,29.149,416.99,0.909,158.24,-0.32514,nsleep
38,0.25743,23.02,30.255,29.149,429.66,0.909,166.88,-0.32136,nsleep
38,0.25743,25.626,30.075,29.131,408.55,0.90539,171.47,-0.32136,nsleep
38,0.24855,26.736,29.961,29.077,340.33,0.86571,174.64,-0.31002,nsleep
38,1.296,38.029,25.51,24.427,108.33,0.53386,122.52,-0.25709,nsleep
38,1.2073,37.401,25.696,24.564,726.73,0.81882,469.51,-0.44991,nsleep
38,1.1451,33.975,25.96,24.718,1208.1,0.87293,656.56,-0.41966,nsleep
38,1.0919,32.382,26.225,24.873,1233.5,0.88014,651.06,-0.40832,nsleep
38,1.0564,30.983,26.428,25.027,1193.7,0.88375,666.87,-0.41588,nsleep
38,1.0297,30.549,26.6,25.165,1200.8,0.87654,703.06,-0.42722,nsleep
38,1.012,30.259,26.741,25.286,1237.6,0.88014,707.43,-0.42344,nsleep
38,0.98534,29.728,26.882,25.406,1291.4,0.91621,710.88,-0.38186,nsleep
38,0.99422,29.487,26.992,25.51,1228.5,0.91261,678.01,-0.38564,nsleep
38,1.0919,29.535,27.118,25.613,1226.3,0.89818,662.26,-0.38942,nsleep
38,1.1895,29.487,27.228,25.717,1245.1,0.88736,727.93,-0.40076,nsleep
38,1.2428,30.114,27.306,25.786,1281.3,0.89818,704.27,-0.40454,nsleep
38,1.296,29.776,27.401,25.873,1360.9,0.92704,730.47,-0.37807,nsleep
38,1.3582,31.852,27.464,25.977,1362.1,0.92343,734.62,-0.37429,nsleep
38,1.4913,32.962,27.559,26.046,1368.3,0.93064,743.95,-0.37429,nsleep
38,1.8198,34.651,27.638,26.133,1414.2,0.93064,729.5,-0.36295,nsleep
38,2.0861,35.471,27.733,26.237,1463.5,0.909,796.13,-0.38564,nsleep
38,2.2015,36.629,27.812,26.324,1639.1,0.94507,802.34,-0.35161,nsleep
38,2.2725,37.208,27.907,26.429,1658.4,0.96671,790.51,-0.33649,nsleep
38,2.3346,38.174,27.986,26.533,1567.3,0.92704,808.75,-0.35539,nsleep
38,2.3258,38.463,28.081,26.62,1373.3,0.92343,702.88,-0.34405,nsleep
38,2.2636,38.56,28.225,26.76,1402.5,0.91621,732.85,-0.34405,nsleep
38,2.1749,38.608,28.416,26.9,1393,0.92704,738.12,-0.34027,nsleep
38,2.0417,38.415,28.607,27.057,1376.2,0.91982,750.15,-0.34783,nsleep
38,1.9707,39.091,28.783,27.215,1344.4,0.90179,737.87,-0.36673,nsleep
38,1.9352,38.801,28.976,27.408,1269.5,0.90179,687.63,-0.36673,nsleep
38,1.8642,38.994,29.185,27.602,1290.3,0.90179,685.04,-0.36673,nsleep
38,1.8287,40.104,29.378,27.814,1280.5,0.89457,681.34,-0.37807,nsleep
38,1.8109,40.973,29.54,28.008,1306.2,0.909,676.5,-0.36295,nsleep
38,1.802,41.504,29.701,28.203,1282.6,0.89818,657.96,-0.37429,nsleep
38,1.8109,40.731,29.864,28.398,1295.8,0.90539,670.27,-0.37429,nsleep
38,1.8198,40.201,30.01,28.559,1257.8,0.909,655.41,-0.37051,nsleep
38,1.8287,40.538,30.14,28.719,1291.6,0.90179,672.26,-0.37807,nsleep
38,1.8553,39.718,30.255,28.844,1278.8,0.90539,668.64,-0.37051,nsleep
38,1.9973,40.008,30.353,28.987,1046.6,0.86571,574.3,-0.40832,nsleep
38,2.1393,38.222,30.484,29.095,244.98,0.88736,174.27,-0.38564,nsleep
38,2.0772,39.235,30.664,29.256,243.69,0.89096,175.21,-0.37051,nsleep
38,2.0595,40.345,30.795,29.418,240.99,0.90179,156.27,-0.35539,nsleep
38,2.0595,40.201,30.911,29.562,234.62,0.81882,178.76,-0.42722,nsleep
38,0.59476,21.717,27.843,26.9,144.83,0.59879,107.83,-0.4915,nsleep
38,0.59476,20.607,28.034,27.057,251.39,0.88736,129.75,-0.3932,nsleep
38,0.60363,20.269,28.193,27.18,255.05,0.88736,142.35,-0.3932,nsleep
38,0.62139,19.642,28.304,27.303,240.32,0.88375,123.66,-0.39698,nsleep
38,0.63026,19.69,28.416,27.391,251.51,0.88736,135.3,-0.3932,nsleep
38,0.65689,20.124,28.655,27.672,195.98,0.57354,211.5,-0.25331,nsleep
38,0.66577,22.923,28.655,27.725,176.94,-0.43646,177.45,0.026465,nsleep
38,0.70128,23.31,28.671,27.778,42.128,0.62764,44.658,-0.54821,nsleep
38,0.70128,22.151,28.783,27.884,69.272,0.68536,63.649,-0.55199,nsleep
38,0.71903,20.848,28.911,27.973,24.254,0.69979,26.677,-0.56333,nsleep
38,0.71903,22.827,28.976,28.079,166.88,-0.21282,176.34,-0.10586,nsleep
38,0.72791,25.24,28.976,28.168,136.42,-0.33186,164.5,-0.090738,nsleep
38,0.75454,23.551,29.072,28.274,19.767,0.67454,19.834,-0.59736,nsleep
38,0.75454,22.393,29.233,28.381,51.149,0.86211,40.575,-0.36295,nsleep
38,0.78117,21.862,29.394,28.523,117.29,0.68536,94.091,-0.53309,nsleep
38,0.78117,20.993,29.556,28.666,28.41,0.64207,30.813,-0.52174,nsleep
38,0.79005,21.669,29.669,28.791,116.56,0.60239,106.5,-0.21172,nsleep
38,0.8078,25.481,29.669,28.88,191.59,-0.60961,249.04,0,nsleep
38,0.94096,27.412,29.669,29.023,156.15,0.77554,233.26,-0.041588,nsleep
38,0.94983,25.24,29.799,29.077,34.084,0.87654,32.443,-0.37051,nsleep
38,0.94096,24.613,29.977,29.166,176.61,0.80079,138.96,-0.39698,nsleep
38,0.97646,25.192,30.124,29.292,64.853,0.81521,67.8,-0.42722,nsleep
38,0.95871,24.178,30.255,29.4,21.805,0.88736,24.855,-0.38564,nsleep
38,1.0297,24.082,30.385,29.49,110.53,0.88736,121.08,-0.28734,nsleep
38,1.1629,24.564,30.451,29.598,75.126,0.87654,86.356,-0.32514,nsleep
38,1.1451,23.985,30.5,29.653,25.463,0.85489,25.116,-0.42722,nsleep
38,1.0919,22.73,30.598,29.707,20.651,0.86932,26.269,-0.39698,nsleep
38,1.0741,21.234,30.697,29.743,40.018,0.77193,59.354,-0.45369,nsleep
38,1.1984,22.923,30.73,29.797,108.45,0.86932,125.93,-0.35539,nsleep
38,0.40834,13.513,30.927,29.833,18.959,0.75029,28.064,-0.5898,sleep
38,0.41722,14.237,30.911,29.815,26.062,-0.0505,40.601,0.13989,sleep
38,0.40834,14.092,30.944,29.833,0.11904,-0.18757,0.7864,0.14367,sleep
38,0.40834,14.188,30.977,29.888,0.24529,-0.18757,0.35917,0.14367,sleep
38,0.39946,13.899,30.993,29.942,0.093786,-0.18757,0.40454,0.14367,sleep
38,0.39059,13.465,31.01,29.978,0.15871,-0.18757,0.5293,0.14367,sleep
38,0.39059,12.934,31.043,30.033,0.090179,-0.18396,0.32893,0.12098,sleep
38,0.39059,12.355,31.092,30.105,0.10461,-0.18396,0.2949,0.1172,sleep
38,0.39059,11.872,31.142,30.178,0.02525,-0.18396,0.19282,0.1172,sleep
38,0.38171,11.341,31.192,30.233,0.072143,-0.18396,0.022684,0.1172,sleep
38,0.38171,10.858,31.241,30.287,0.046893,-0.18396,0.10586,0.1172,sleep
38,0.38171,10.424,31.274,30.342,0.064929,-0.18396,0.10208,0.1172,sleep
38,0.38171,9.9898,31.324,30.415,0.097393,-0.18396,0.045369,0.1172,sleep
38,0.37283,9.5555,31.374,30.488,0.046893,-0.18396,0.098299,0.11342,sleep
38,0.36396,9.2177,31.407,30.543,0.043286,-0.18396,0.26465,0.11342,sleep
38,0.36396,9.2659,31.457,30.634,2.6476,-0.16593,3.1229,-0.30624,sleep
38,0.38171,10.038,31.474,30.744,0.10461,-0.14789,0.29868,-0.52552,sleep
38,0.38171,10.424,31.507,30.799,0.18036,-0.14789,0.46125,-0.52552,sleep
38,0.38171,10.424,31.523,30.799,0.12986,-0.14789,0.26843,-0.52552,sleep
38,0.38171,10.135,31.557,30.817,0.079357,-0.12986,0.098299,-0.53309,sleep
38,0.38171,9.7485,31.59,30.835,0.202,-0.12986,0.090738,-0.53309,sleep
38,0.38171,9.3624,31.64,30.854,0.15511,-0.12986,0.47637,-0.52174,sleep
38,0.38171,8.9281,31.673,30.872,0.072143,-0.12264,0.43857,-0.45747,sleep
38,0.38171,8.4455,31.707,30.909,0.090179,-0.12264,0.40454,-0.45747,sleep
38,0.38171,8.0112,31.74,30.946,0.15511,-0.12264,0.51418,-0.45747,sleep
38,0.38171,7.6251,31.79,30.964,0.15871,-0.12264,0.48394,-0.45747,sleep
38,0.38171,7.2873,31.807,31.001,0.11182,-0.12264,0.54443,-0.45747,sleep
38,0.38171,6.9977,31.84,31.038,0.26332,-0.12264,0.62382,-0.45747,sleep
38,0.38171,6.7564,31.874,31.074,0.021643,-0.12264,0.7864,-0.45747,sleep
38,0.38171,6.4668,31.907,31.111,0.31382,-0.12264,1.2703,-0.45747,sleep
38,0.38171,6.2255,31.941,31.148,0.93064,-0.11904,0.93384,-0.46881,sleep
38,0.38171,6.0325,31.974,31.185,1.2589,-0.101,0.24575,-0.4915,sleep
38,0.38171,5.8877,32.025,31.222,1.2697,-0.101,0.32136,-0.49528,sleep
38,0.38171,5.6947,32.058,31.259,1.1615,-0.101,0.24575,-0.49528,sleep
38,0.38171,5.5016,32.092,31.296,1.4897,-0.101,0.48772,-0.49528,sleep
38,0.38171,5.3569,32.142,31.333,0.60961,-0.101,0.40832,-0.49528,sleep
