age,sensor1,sensor2,sensor3,sensor5,sensor6,sensor7,sensor8,sensor9,gender
30,13.369,15.781,29.666,28.962,78.037,0.89946,91.839,-0.23331,M
37,2.166,27.315,31.044,31.561,112.23,0.85622,112.61,-0.36702,M
53,11.735,15.588,32.356,32.65,212.06,0.82665,238.97,-0.21954,F
30,8.2733,28.908,33.132,32.352,203.76,0.53955,254.79,-0.40873,M
28,9.8623,36.147,31.224,30.906,215.51,0.92372,278.02,-0.12363,M
56,0.86994,36.822,31.658,31.443,27.112,0.81119,16.276,-0.26144,F
53,4.0301,5.5982,30.324,30.277,95.225,0.65289,154.65,-0.58784,F
30,18.1,26.253,32.18,32.014,195.8,0.707,250.82,-0.46283,M
54,1.6422,23.551,33.103,32.757,87.743,0.61416,111.19,-0.58917,F
35,16.635,24.709,31.988,31.593,82.43,0.44991,92.574,-0.68201,F
30,0.20417,14.526,30.795,29.736,5.0997,0.25885,6.4286,-0.85642,M
56,0.31069,25.481,31.053,30.207,7.0624,0.71078,7.2521,0.09998,F
31,0.008877,10.81,26.74,27.185,0,-0.74985,0.021424,-0.15711,M
26,11.993,22.537,33.557,32.379,62.684,0.82483,99.207,-0.071542,M
30,18.144,23.454,32.85,32.103,159.72,0.77901,248.35,-0.38296,M
33,3.0004,24.806,31.516,31.007,129.72,0.679,145.08,-0.6424,M
28,9.3119,27.556,33.233,33.075,76.377,0.63594,95.016,-0.56405,M
52,0.12428,44.013,28.175,27.485,177.03,0.86768,138.13,-0.18925,F
33,4.2254,25.819,31.953,31.737,207.11,0.64154,261.29,-0.6565,M
53,5.8588,20.993,32.184,31.527,89.342,0.84046,130.27,-0.34556,F
30,0.14203,1.5926,28.323,27.751,32.86,0.97802,40.458,-0.28634,M
35,10.235,18.966,30.968,30.915,67.626,0.75615,94.799,-0.4999,F
26,0.577,13.899,31.371,30.01,159.54,0.69629,207.45,-0.24638,M
54,0.44385,20.269,32.483,31.977,92.314,0.53867,130.28,-0.63551,F
53,3.1158,17.856,30.905,30.351,221.41,0.83325,309.61,-0.25817,F
36,1.0564,28.087,32.377,31.774,112,0.69601,154.82,-0.50213,M
30,1.7488,4.5364,30.732,30.008,73.897,0.81698,75.03,-0.36057,M
32,2.1127,50.769,33.07,33.237,8.3383,0.34462,14.257,-0.98529,M
43,0.40834,33.589,30.489,29.551,187.13,0.79972,191.95,-0.46109,M
37,2.9294,25.095,32.047,31.652,134.6,0.6395,167.82,0.6336,M
34,7.5365,25.288,29.561,29.11,122.29,0.60077,120.51,-0.50213,F
52,0.22192,11.1,31.117,30.62,24.728,0.539,27.925,-0.36606,F
53,7.9804,38.318,35.056,34.499,71.798,0.85977,143.75,-0.045128,F
53,7.9626,30.549,30.619,30.321,26.472,0.3363,41.863,-0.89016,F
53,3.3821,13.416,31.289,30.834,55.308,0.53386,56.143,-0.77849,F
35,18.127,26.881,32.59,32.951,96.804,0.707,151.44,-0.43393,F
33,2.1749,23.503,32.063,31.582,217.39,0.75286,204.34,-0.51285,M
53,3.6928,5.7429,33.243,32.668,27.664,-0.15228,31.048,-0.77026,F
25,4.1278,-7.7216,32.543,32.348,71.121,0.67074,112.95,-0.54699,M
56,1.2339,38.463,32.407,32.334,37.289,0.68467,31.697,-0.32036,F
36,2.885,4.4399,31.171,31.278,173.78,0.90732,137.67,-0.38178,M
26,7.9094,25.143,32.476,31.582,82.275,0.847,87.015,-0.30505,M
53,2.4944,7.6733,30.988,30.574,134.19,0.69257,193.67,-0.52826,F
35,3.3377,21.717,28.77,28.017,107.46,0.83176,122.82,-0.3535,F
52,7.6342,9.652,35.208,35.096,85.001,0.76056,88.396,0.039278,F
27,7.9094,21.814,31.29,31.033,43.63,0.53025,39.132,-0.34997,M
30,1.1718,11.052,31.226,30.044,11.911,0.92721,13.451,-0.19679,M
56,1.9973,27.701,32.283,32.189,15.583,0.90216,9.5576,-0.23567,F
34,4.2077,25.867,33.496,32.821,76.624,0.47496,100.88,-0.43536,F
56,0.71903,42.469,32.693,32.371,44.522,0.84468,45.458,-0.09574,F
36,1.3671,34.12,31.955,31.401,134.76,0.72898,177.31,-0.47401,M
37,5.77,55.837,31.191,32.295,99.442,0.92372,176.84,-0.24339,M
49,0.22192,14.478,31.516,30.767,52.385,0.357,75.441,0.80749,F
53,9.2498,26.012,34.472,34.1,130.61,0.73897,173.17,-0.47008,F
28,1.8553,16.457,32.779,32.926,197.16,0.9024,231.3,-0.10817,M
53,5.2019,30.597,34.503,35.911,33.832,0.71057,59.941,-0.15354,F
54,0.6924,16.36,34.134,33.636,23.839,0.10514,23.729,-1.0158,F
37,6.0363,39.911,32.279,32.888,124.41,0.90595,130.46,-0.2009,M
35,14.292,41.793,31.887,30.963,32.765,0.78198,46.744,-0.29994,F
54,0.18642,10.279,32.094,31.526,32.66,0.2843,43.929,-0.75466,F
31,15.384,26.35,32.917,31.993,190.62,0.66118,253.82,-0.58496,M
30,13.999,27.556,33.335,32.633,141.78,0.79258,124.21,-0.2909,M
43,7.2347,24.661,33.947,33.031,120.56,0.75336,129.79,-0.31508,M
37,1.4558,29.728,32.93,33.038,214.74,0.72476,242.07,-0.36316,M
27,3.3377,15.347,32.058,31.979,22.314,0.93874,43.283,-0.2828,M
53,3.9946,14.526,32.031,31.358,0.94507,0.7575,1.0923,-0.58387,F
37,2.1482,43.434,32.379,32.221,197.52,0.67858,179.49,-0.42884,M
35,3.3644,24.902,30.867,30.504,84.734,0.82798,105.93,-0.23567,F
54,0.52374,16.264,33.137,32.427,77.879,0.62724,108.22,-0.59909,F
35,18.127,16.215,32.062,32.493,78.076,0.77696,95.213,-0.47881,F
36,1.3404,19.449,32.4,31.902,12.096,0.24339,5.3207,-0.94753,M
32,2.672,35.905,32.789,32.01,201.4,0.7696,268.34,-0.38011,M
34,13.688,23.02,33.444,33.827,47.148,0.55472,48.869,-0.43536,F
49,3.9502,24.95,29.975,30.211,84.63,0.45095,76.4,-0.62641,F
52,6.5068,19.304,34.921,35.243,56.266,0.4305,91.515,-0.54191,F
35,18.162,20.752,30.875,30.686,66.308,0.51775,79.73,-0.63916,F
53,0.79893,5.6464,31.238,30.852,32.393,0.14283,58.417,-0.62844,F
36,11.948,11.389,31.784,32.477,80.331,0.64416,90.135,-0.44895,M
39,1.225,32.865,30.605,30.707,78.91,0.82779,83.511,-0.45202,M
53,1.9174,12.017,32.133,31.659,195.97,0.59518,230.17,-0.53224,F
31,9.1521,28.039,32.633,31.773,132.68,0.58589,204.92,-0.59758,M
56,0.42609,21.186,32.369,32.677,3.3363,0.73757,1.6008,-0.43592,F
53,0.08877,19.449,28.816,27.481,23.219,0.45683,33.21,-0.90049,F
35,4.6515,16.36,32.868,31.712,4.788,0.7805,3.596,-0.35529,F
26,0.26631,18.097,31.572,30.745,123.29,0.69612,120.85,-0.37955,M
43,1.5357,24.275,33.501,32.937,216.72,0.90017,200.83,-0.038424,M
53,7.2525,10.376,32.987,32.601,82.169,0.58853,172.5,-0.56047,F
35,8.8681,7.0942,32.497,32.164,16.401,0.96409,30.29,-0.26066,F
32,6.8619,36.05,34.064,33.761,163.89,0.85622,162.38,-0.2482,M
54,0.45272,26.881,32.97,32.576,145.64,0.6055,234.67,-0.63881,F
26,0.59476,15.636,33.081,32.334,15.535,0.96003,12.538,-0.20253,M
37,4.8202,35.519,33.521,33.374,60.219,0.94504,81.158,-0.13908,M
30,0.21305,20.8,30.13,29.86,38.398,0.75806,42.742,-0.58328,M
54,0.18642,17.663,33.403,32.81,59.476,0.68407,55.183,-0.52018,F
53,9.9866,26.446,35.316,35.187,181.25,0.85266,187.19,-0.0037606,F
39,5.0066,26.253,32.246,31.634,127.31,0.82779,100.46,-0.49065,M
30,18.26,26.205,33.233,32.011,149.41,0.74859,122.93,-0.56774,M
30,13.91,25.771,33.216,32.69,47.566,0.89677,87.823,-0.22094,M
39,1.1718,22.007,28.402,28.905,63.064,0.78275,67.463,-0.40116,F
26,6.6577,37.739,32.017,32.008,4.3978,1.0149,5.2103,-0.18059,M
33,0.22192,23.068,27.81,26.414,242.55,0.97921,174.71,-0.24995,M
32,0.026631,49.515,31.189,31.475,127.5,0.88007,108.97,-0.33449,M
56,0.14203,23.117,31.002,30.56,69.967,0.93763,50.775,-0.32136,F
39,3.7816,18.532,29.781,28.959,41.017,0.606,49.009,-0.64345,F
36,9.2232,18.291,31.942,31.657,34.557,0.25063,41.224,-0.82219,M
35,18.127,26.591,31.438,31.774,24.285,0.51184,34.819,-0.87533,F
42,2.166,29.246,32.445,32.647,155.15,0.62173,140.62,-0.48679,M
28,1.2428,38.946,30.524,30.275,187.32,0.92727,247.67,-0.11204,M
53,6.0807,22.73,30.143,29.086,162.78,0.75389,232.09,-0.40513,F
36,7.0483,18.918,29.171,28.907,49.549,0.83662,63.096,-0.33936,M
56,0.79893,26.495,31.236,30.652,43.685,0.90955,34.822,0.025642,F
35,2.4412,32.286,33.189,32.871,193.65,0.81055,186.79,-0.18568,F
36,14.132,18.291,31.189,30.836,40.456,0.056111,60.691,-0.85396,M
26,9.7913,17.325,32.905,32.138,125.26,0.80203,125.31,-0.31123,M
36,0.31957,40.587,31.812,31.224,92.508,0.66844,144.82,-0.60052,M
53,4.3408,21.572,31.138,30.648,3.4665,0.090179,8.341,-0.97312,F
25,3.5685,8.6868,33.691,32.31,29.118,-0.30093,23.591,-0.97119,M
56,0.33732,23.068,31.589,31.47,13.211,0.95923,8.7441,0.058611,F
30,10.928,38.849,33.473,33.046,64.504,0.83793,92.112,-0.39558,M
53,5.4416,30.211,35.056,34.746,141.05,0.82424,136.74,-0.4588,F
28,3.0981,35.761,30.865,30.635,176.91,0.91306,246.3,-0.12749,M
53,10.794,23.213,35.316,35.573,147.54,0.73542,154.91,0.048888,F
56,1.4026,26.881,31.887,32.397,64.209,0.81829,69.985,-0.16833,F
56,2.743,35.761,31.69,31.445,103,0.77901,156.5,-0.18937,F
39,9.019,34.361,32.88,32.814,221.84,0.73542,253.76,-0.35543,M
35,1.3049,30.356,33.669,33.905,60.402,0.51061,76.759,-0.40706,F
37,10.084,41.648,33.64,33.581,157.26,0.59686,182.23,0.67996,M
36,3.2223,20.51,32.248,32.052,6.2819,0,10.849,-0.96939,M
36,2.956,6.9012,32.646,32.669,87.228,0.91124,84.193,-0.23685,M
36,2.1216,30.886,32.14,31.419,54.234,0.80591,50.623,-0.4017,M
30,2.3613,28.136,34.013,33.592,95.37,0.90951,110.77,-0.14666,M
35,2.6098,48.356,30.819,30.618,15.915,0.73677,23.467,-0.49711,F
53,0.39946,27.846,31.421,30.54,21.146,0.75699,73.314,-0.4392,F
53,6.0275,20.462,31.205,30.648,121.7,0.63846,180.29,-0.59181,F
30,6.1073,32.817,32.273,31.757,193.55,0.94143,162,-0.27249,M
49,0.79005,24.275,31.216,30.346,89.355,0.6195,107.28,0.4809,F
30,0.1154,21.138,30.724,30.1,61.761,0.87043,69.075,-0.28581,M
53,5.5392,12.837,34.546,34.692,39.554,0.34395,54.322,-0.64106,F
56,2.0861,26.833,32.266,32.076,43.521,0.87639,40.613,-0.056111,F
30,5.8144,26.977,31.147,30.691,451.92,0.83724,265.71,-0.44924,M
28,12.206,27.412,33.351,33.449,100.54,0.81003,124.13,-0.28975,M
36,1.1895,30.645,32.938,32.452,186.76,0.89382,112.33,-0.27316,M
53,3.3111,24.082,30.788,30.259,184.58,0.75389,245.8,-0.25817,F
33,6.1872,20.897,31.961,31.395,175.37,0.90955,138.91,-0.28939,M
33,0.2308,17.181,29.544,27.748,30.7,0.80152,38.881,-0.16425,M
54,0.21305,13.706,33.046,32.546,10.19,0.81922,13.767,-0.51238,F
53,3.826,14.43,34.766,34.663,39.831,0.88554,85.986,-0.11069,F
54,0.45272,22.344,33.496,32.972,20.731,0.89191,30.855,-0.34606,F
53,4.6782,9.8933,30.688,30.056,111.08,0.44729,179.44,-0.74275,F
35,17.559,25.288,31.522,31.586,6.0132,0.74382,9.6885,-0.65089,F
53,5.8854,28.956,34.987,34.518,248.88,0.88464,239.78,-0.071452,F
26,6.8708,21.186,32.697,31.675,118.45,0.665,153.76,-0.24763,M
43,0.31957,26.398,31.011,30.256,309.63,0.96198,195.47,-0.23054,M
28,9.9599,18.58,33.318,33.168,170.09,0.89885,180.42,-0.10431,M
39,6.418,30.838,33.301,32.74,78.857,0.87043,87.962,-0.40179,M
33,17.008,24.033,31.667,31.359,200.24,0.8925,196.07,-0.075365,M
53,9.2587,20.897,35.49,35.283,164.61,0.75319,171.79,-0.30085,F
36,3.0448,22.972,32.609,32.213,8.4647,0.24745,15.869,-1.1542,M
30,11.3,26.253,35.032,34.4,130.23,0.71355,192.97,-0.48396,M
30,0.071016,19.401,28.096,28.038,35.79,0.78163,48.309,-0.39592,M
30,0.44385,21.234,28.86,28.542,136.36,0.84764,176.82,-0.11527,M
54,0.18642,19.449,30.645,29.538,75.656,0.51775,118.75,-0.60345,F
30,7.7851,20.607,32.107,31.609,169.16,0.37583,200.84,-0.5192,M
54,2.5654,27.026,32.933,31.779,26.127,0.31422,36.121,-0.72485,F
33,1.9707,26.253,31.804,31.073,4.0456,0.53918,13.737,-0.7677,M
53,13.147,16.698,32.696,33.066,70.153,0.57285,94.083,-0.65863,F
37,2.672,46.571,31.486,31.854,182.55,0.91306,244.93,-0.057951,M
30,7.5365,18.58,32.821,32.453,77.914,0.7032,93.654,-0.57636,M
53,0.79893,-6.3703,28.482,29.652,59.749,0.40761,82.755,-0.37733,F
54,1.1096,10.762,33.477,33.005,27.113,-0.26185,43.83,-0.92148,F
54,0.48823,16.167,34.169,33.961,91.105,0.63086,135.07,-0.53583,F
28,0.22192,24.468,31.24,31.196,106.77,0.81358,112.9,-0.51769,M
53,2.9205,11.727,32.286,32.629,81.11,0.76832,130.77,-0.37733,F
54,0.15091,17.567,32.216,31.451,25.914,0.81018,24.529,-0.58245,F
56,0.64802,24.178,31.32,30.856,4.2879,0.57324,1.403,-0.70334,F
52,4.98,40.104,32.816,32.746,41.153,0.8225,67.506,-0.36965,F
37,2.7252,31.321,32.545,32.684,77.614,0.92727,127.8,-0.23567,M
36,0.19529,-0.57912,22.174,21.951,0.022806,0.17105,0.21133,0.16522,M
31,0.2308,28.28,32.29,31.923,167.25,0.96442,172.09,-0.18233,M
56,2.8673,32.286,32.019,31.791,137.52,0.77246,97.145,-0.26513,F
35,3.2135,25.819,33.687,33.655,36.771,0.41777,49.976,-0.25709,F
54,0.21305,14.14,33.473,32.906,38.453,0.71464,37.764,-0.60809,F
53,18.198,32.913,34.643,34.385,79.301,0.76384,94.997,-0.46256,F
30,1.2428,23.358,31.709,31.124,88.862,0.85767,141.98,-0.2223,M
30,0.071016,29.632,32.274,31.597,170.9,0.82779,216.41,-0.12786,M
36,17.665,15.974,31.123,30.854,94.525,0.35537,146.16,-0.72686,M
35,18.118,22.007,33.343,32.909,93.067,0.4749,95.863,-0.45705,F
53,2.4234,16.264,33.108,33.155,2.5605,0.94394,5.4252,-0.41028,F
26,2.8051,36.485,30.395,29.397,170.86,0.89226,243.54,-0.19282,M
27,1.8997,23.02,31.681,31.24,80.897,0.88768,97.195,-0.33229,M
30,0.55925,30.404,30.894,29.826,20.654,0.25112,26.757,-0.57216,M
53,1.8375,3.3782,30.027,29.579,134.53,0.57354,167.57,-0.50443,F
53,5.9564,5.2121,33.214,33.207,59.705,0.73586,85.34,-0.56401,F
53,0.30182,33.685,30.685,30.046,3.3516,0.50828,4.5351,-0.71433,F
53,7.0217,21.138,31.929,31.208,163.84,0.76471,224.17,-0.2542,F
30,2.8495,23.889,30.313,30.305,57.876,0.32208,61.297,-0.44188,M
35,8.1402,29.969,34.067,34.06,92.828,0.52846,125.97,-0.54632,F
36,7.5543,30.114,31.121,30.133,125.26,0.89226,165.61,-0.38207,M
43,0.22192,26.35,31.192,29.894,69.889,0.90403,79.115,-0.26897,M
35,12.969,18.773,32.779,33.028,90.367,0.82115,108.36,-0.3853,F
31,7.0661,29.969,31.986,31.263,112.44,0.44187,150.8,-0.47975,M
49,3.5508,24.661,31.333,30.455,14.627,0.595,19.477,0.74648,F
43,0.25743,26.977,31.324,30.129,161.43,0.83449,94.746,-0.31123,M
53,5.193,12.934,31.896,31.489,73.034,0.77554,99.345,-0.47266,F
36,1.9263,26.929,31.042,30.908,40.721,0.73741,50.285,-0.59941,M
53,3.0448,1.4478,34.37,33.967,0.52664,0.036071,1.275,-1.0049,F
35,9.8712,30.935,30.85,30.747,53.191,0.76371,81.223,-0.32136,F
43,0.22192,33.444,30.946,29.731,387.03,0.81131,171.91,-0.27281,M
32,6.3293,34.265,32.771,32.256,93.448,0.7745,93.61,-0.5829,M
34,3.9946,30.259,29.854,29.617,62.352,0.36266,83.241,-0.71503,F
33,3.2046,23.117,31.7,31.192,102.59,0.6195,94.411,-0.68188,M
36,14.301,19.545,30.38,29.805,2.6185,0.61348,3.9679,-0.76261,M
27,2.1038,21.041,30.749,30.827,59.844,0.78556,77.622,-0.47369,M
56,1.66,17.711,33.985,33.77,57.594,0.93771,62.334,0.11415,F
33,0.35508,12.113,28.591,27.259,14.109,0.7605,12.851,-0.64473,M
53,2.0683,17.808,33.787,33.812,61.482,0.59235,91.419,-0.56047,F
53,2.7163,23.02,32.002,31.174,175.55,0.64174,157.6,-0.45397,F
53,9.5871,28.666,32.609,33.194,71.491,0.50828,109.3,-0.56047,F
36,0.38171,33.685,30.541,30.274,124.97,0.82056,176.06,-0.39769,M
53,14.372,38.077,34.097,33.649,136.76,0.81358,141.72,-0.43999,F
43,7.1193,26.977,33.878,33.05,200.21,0.75336,218.38,-0.20365,M
32,3.7017,27.17,33.434,33.019,123.27,0.66649,151.36,-0.47513,M
24,10.475,14.526,32.798,33.181,37.823,0.79764,40.917,-0.52839,M
30,3.897,24.757,33.335,32.652,36.429,0.81119,47.284,-0.43451,M
30,5.2729,16.408,30.867,30.379,36.12,0.53418,50.508,-0.72114,M
53,11.318,27.074,35.281,35.168,116.34,0.8349,151.19,-0.36854,F
56,0.16866,18.484,30.833,30.579,3.5728,0.94141,2.5745,-0.24281,F
56,0.39059,17.904,33.601,33.749,81.647,0.99588,66.473,0.0038424,F
32,1.8553,34.988,32.773,32.251,124.69,0.84693,193.01,-0.3497,M
53,6.0985,13.271,32.218,31.905,70.235,0.61321,101.36,-0.66331,F
53,14.159,29.776,34.798,34.347,125.26,0.74608,162.85,-0.37606,F
36,17.887,3.3299,35.389,34.687,77.192,0.49414,100.35,-0.63015,M
30,1.0297,18.097,32.315,31.679,25.255,0.54474,32.081,-0.51021,M
56,0.3462,26.398,31.019,30.689,18.424,0.9019,15.726,-0.1795,F
56,0.15979,15.491,31.206,30.728,3.3649,0.88848,4.0456,-0.12855,F
26,3.6928,16.988,32.636,31.657,214.28,0.77807,206.68,-0.10724,M
30,7.6519,26.398,34.273,33.607,158.99,0.59244,194.48,-0.18096,M
34,8.2112,33.299,30.772,30.292,121.01,0.73631,170.53,-0.30931,F
36,2.7163,29.728,32.836,32.377,135.39,0.79125,176.34,-0.44188,M
53,5.5303,14.816,33.943,34.928,83.386,0.69975,112.72,-0.48374,F
54,0.44385,30.549,31.82,31.258,117.34,0.78913,83.972,-0.40349,F
53,11.469,24.999,34.524,33.987,175.18,0.78516,215.87,-0.3347,F
35,18.224,23.696,33.448,33.768,48.479,0.60817,70.681,-0.61478,F
49,0.9232,21.862,31.249,30.455,37.191,0.8855,54.234,0.34812,F
53,6.5867,32.045,35.005,34.575,144.75,0.79937,176.75,-0.39863,F
53,4.2343,15.395,32.099,31.565,126.92,0.66371,182.86,-0.44088,F
32,1.2517,32.769,32.352,31.992,71.845,0.93162,78.599,-0.23187,M
31,7.2791,32.479,32.526,31.332,83.383,0.86411,89.475,-0.4749,M
30,0,0.9652,22.219,21.968,0.068419,-0.18245,0.069163,-0.14217,M
30,9.3652,27.026,31.874,31.02,6.2811,-0.20094,10.049,-0.0073646,M
53,4.9001,13.465,32.771,32.939,123.04,0.87398,190.33,-0.16171,F
39,7.2525,25.723,32.662,32.647,188.7,0.82779,137.24,-0.45202,M
30,1.6422,36.581,31.385,31.406,4.5441,0.78413,18.45,-0.57923,M
54,0.52374,24.564,33.107,32.898,34.307,0.595,37.665,-0.44143,F
34,8.7083,27.17,30.344,30.494,87.456,0.73264,87.636,-0.52623,F
30,0.577,39.187,30.351,29.591,12.139,-0.28975,15.058,-0.80904,M
49,2.9827,31.514,31,30.145,45.986,0.8085,63.992,0.43066,F
43,0.2308,12.306,31.307,29.822,19.634,0.26657,26.101,-0.19212,M
30,3.5774,21.669,29.881,29.126,152.07,0.82876,128.6,-0.37118,M
49,3.8615,18.435,31.5,30.657,82.569,0.728,103.32,0.54191,F
37,3.8881,19.835,33.895,33.094,196.55,0.84556,293.97,0.4327,M
56,1.5979,15.298,33.506,33.37,94.6,0.99352,64.411,-0.040505,F
56,1.3759,27.894,32.574,31.47,54.966,0.96687,44.391,-0.036632,F
33,1.3227,23.31,31.333,31.229,49.707,0.7525,58.921,-0.5455,M
36,9.1078,23.31,31.856,30.747,17.577,0.69188,5.8952,-0.68558,M
43,0.35508,30.114,30.684,29.695,23.675,0.77654,34.816,-0.61094,M
27,3.1069,11.052,32.733,32.515,12.145,0.84447,21.083,-0.47723,M
53,4.2254,17.953,34.745,34.249,73.887,0.70337,122.91,-0.40187,F
32,1.1806,27.943,32.52,32.047,12.465,0.63704,15.584,-0.68419,M
36,1.083,34.988,32.836,32.339,123.68,0.79492,155.65,-0.42581,M
56,2.8495,32.575,32.59,32.341,84.637,0.74014,93.975,-0.28056,F
53,2.3879,32.238,34.657,35.006,86.109,0.59823,175.03,-0.48746,F
39,5.4682,19.497,31.659,30.965,117.22,0.83325,146.84,-0.34556,F
27,2.1305,10.858,33.047,32.959,16.717,0.78948,25.936,-0.48783,M
36,8.3798,20.028,31.667,30.934,32.881,0.79396,39.403,-0.22495,M
35,7.7585,19.931,32.814,31.686,58.306,0.83197,89.082,-0.089268,F
30,18.118,17.76,32.698,32.113,136.01,0.82483,139.66,-0.33936,M
36,2.2903,34.699,32.241,31.438,175.95,0.78026,252.54,-0.40974,M
49,3.8171,22.393,31,30.145,60.536,0.3955,88.992,0.62087,F
35,18.082,26.833,31.724,31.414,39.879,0.40891,48.501,-0.78759,F
26,2.1571,18.918,33.267,32.315,152.36,0.66979,160.9,-0.2283,M
26,4.0745,20.993,31.53,29.893,97.63,0.43101,108.27,-0.38921,M
35,0.60363,13.947,32.113,31.925,69.378,0.56707,103.11,-0.74441,F
33,5.4149,24.275,32.391,31.805,154.99,0.245,171.19,-0.45937,M
53,2.8495,12.596,32.372,33.11,11.644,-0.59518,25.23,-0.88971,F
35,6.1784,24.854,30.261,29.36,14.976,0.6087,28.334,-0.63202,F
36,5.4593,12.934,29.931,29.621,126.63,0.82876,102.01,-0.43127,M
54,2.6187,25.481,33.463,32.852,14.561,0.67486,21.721,-0.46776,F
28,3.2667,35.664,30.914,30.689,155.11,0.93438,204.94,-0.073404,M
53,3.1691,22.827,31.541,30.965,165.11,0.67454,212.24,-0.36939,F
30,0.071016,25.047,32.605,31.907,2.6362,0.69634,6.0208,-0.40615,M
37,4.2521,34.313,32.445,32.665,281.34,0.77095,289.49,-0.50997,M
33,2.1926,21.379,32.182,31.638,31.41,0.92865,27.712,-0.3883,M
43,6.7731,25.578,33.775,32.955,201.73,0.84608,185.47,-0.14601,M
39,1.8819,28.425,32.512,32.074,225.18,0.84556,150.25,-0.46747,M
54,0.43497,22.007,33.427,32.896,26.833,0.58373,27.491,-0.67723,F
53,0.41722,1.5443,30.26,28.973,58.333,0.67437,75.076,-0.58421,F
56,1.6511,17.277,34.054,33.999,19.848,0.9191,25.504,-0.011047,F
53,3.1336,20.028,32.301,31.358,14.671,0.90572,19.617,-0.23445,F
49,0.68353,29.294,31.2,30.474,24.945,-0.3815,42.147,0.36247,F
35,15.073,26.205,31.187,30.803,66.837,0.90216,97.832,-0.26559,F
30,8.5751,35.085,32.794,32.371,153.49,0.86701,145.61,-0.20253,M
54,0.21305,24.854,32.645,31.891,3.0565,0.28209,10.062,-0.72485,F
33,0.8078,24.323,31.2,30.492,4.326,0.5565,9.6898,-0.32658,M
53,3.2667,28.715,32.239,31.203,3.7385,0.68558,7.4235,-0.54275,F
35,18.224,24.613,30.747,30.981,92.218,0.53215,144.67,-0.49567,F
53,9.7646,26.881,34.695,34.366,137.38,0.79582,144.4,-0.25196,F
37,3.5153,27.943,31.7,31.524,179.03,0.91306,250.54,0.069541,M
54,0.20417,17.904,33.022,32.43,52.035,0.50828,55.293,-0.69235,F
35,0.94983,23.696,30.654,30.415,12.004,0.75119,23.443,-0.51996,F
36,0.94983,14.478,32.773,32.766,29.227,0.67223,36.892,-0.66327,M
35,15.872,33.396,30.97,30.84,154.32,0.9353,175.59,-0.31796,F
26,4.8024,15.154,32.01,30.929,222.21,0.88656,297.81,-0.22243,M
54,0.42609,21.814,33.24,32.738,66.044,0.27494,78.141,-0.54632,F
35,8.7971,23.744,31.462,31.028,32.25,0.77127,48.544,-0.40706,F
56,2.0151,35.037,31.187,30.859,168.3,0.9574,64.947,-0.22819,F
53,11.327,21.814,35.42,35.593,168.23,0.78516,189.54,-0.06017,F
53,5.9919,15.588,33.857,34.211,61.219,0.39882,97.439,-0.65491,F
49,0.21305,21.186,31.233,30.474,40.327,0.693,47.441,0.52038,F
54,0.47048,18.532,32.56,31.91,37.607,0.73199,54.232,-0.44991,F
35,1.802,37.884,33.566,33.367,81.973,0.52846,152.07,-0.27494,F
36,1.5712,34.988,31.369,30.807,187.11,0.86452,162.97,-0.36555,M
56,0.4616,25.433,31.808,31.619,97.604,0.94776,108.8,-0.069601,F
35,4.4118,30.259,33.086,34.585,57.76,0.50704,69.979,-0.46419,F
27,3.2312,14.575,31.613,31.542,7.5296,0.75413,8.2401,-0.52672,M
56,0.85219,24.806,32.098,31.234,3.9963,0.8847,2.7137,-0.24638,F
53,3.3732,24.033,30.705,29.817,233,0.81882,323.36,-0.24229,F
37,3.9147,23.213,31.535,32.388,63.669,0.73542,80.235,-0.54474,M
37,5.3794,34.506,32.529,32.591,139.78,0.85977,145.2,-0.33611,M
56,0.28406,28.811,33.022,32.127,28.15,0.50828,24.148,-0.084254,F
36,1.9174,17.036,31.157,30.799,141.23,0.43332,202.74,-0.52641,M
32,3.3022,27.315,32.051,31.788,418.27,0.91321,316.97,-0.31929,M
31,2.956,26.35,30.799,29.893,235.96,0.85067,235.41,-0.3535,M
35,1.296,27.556,31.048,30.873,61.535,0.33862,92.889,-0.69595,F
30,13.857,23.937,32.517,31.755,76.906,0.73319,99.586,-0.51762,M
27,1.3582,14.43,30.783,30.379,33.575,0.87982,42.823,-0.42774,M
39,2.5211,14.285,30.159,30.778,8.7221,0.76832,16.607,-0.52826,F
53,4.5894,19.111,33.162,32.725,180.97,0.68536,233.89,-0.42102,F
30,16.875,30.114,33.382,32.349,441.81,0.7,258.49,-0.53474,M
53,3.4176,20.8,31.373,31.095,9.6058,0.75389,18.735,-0.56401,F
31,2.8939,23.165,31.513,30.598,191.87,0.87335,216.89,-0.32493,M
34,0.55925,26.205,29.06,28.679,18.66,0.47988,38.977,-0.73914,F
49,1.4026,24.371,31.533,30.694,38.101,0.602,43.999,0.67111,F
53,6.1872,25.916,32.046,31.788,42.454,-0.11847,62.135,-0.78393,F
31,6.1872,32.334,31.737,30.999,107.31,0.77127,129.75,-0.39992,M
54,0.40834,24.661,33.463,33.118,9.6338,0.49276,16.147,-0.73199,F
30,0.13315,12.548,27.15,25.728,56.772,0.89982,69.215,-0.43563,M
53,3.4975,17.181,31.777,31.283,149.19,0.64929,194.37,-0.52032,F
27,2.237,21.958,30.581,30.547,43.638,0.71878,60.109,-0.53732,M
